"quad","year","totCover"
"Q19",23,43.1497724190955
"Q20",23,58.0187408612106
"Q7",23,28.7110408955704
"Q8",23,187.090449109020
"Q19",26,25.1845991010341
"Q20",26,44.3887797122469
"Q7",26,26.4095090026118
"Q8",26,66.9973185295736
"Q19",27,0.25
"Q20",27,224.238861182945
"Q8",27,219.150951259462
"Q19",29,0.25
"Q20",29,369.204796032334
"Q7",29,173.702045221915
"Q8",29,269.236448818322
"Q10",30,86.5622157215389
"Q11",30,9.4602559251676
"Q12",30,14.5119498107657
"Q13",30,12.2349782283768
"Q14",30,132.841399222355
"Q15",30,619.4992
"Q16",30,67.9080379475513
"Q17",30,583.984590332348
"Q18",30,232.714256744233
"Q20",30,541.74906723777
"Q21",30,455.522533336376
"Q22",30,1297.75508150087
"Q7",30,377.052162290651
"Q8",30,442.358313532713
"Q10",31,193.582155938651
"Q11",31,45.5745388593132
"Q12",31,26.7304879047894
"Q13",31,28.6260107594398
"Q14",31,166.836046406167
"Q15",31,652.026646637322
"Q16",31,113.703683184371
"Q17",31,574.263160990384
"Q18",31,271.528879112492
"Q20",31,683.799912690191
"Q21",31,559.366561598551
"Q22",31,1146.11740339264
"Q7",31,489.776083264666
"Q8",31,714.535149907869
"Q9",31,26.9607701934756
"Q1",32,551.72640438658
"Q10",32,208.605704555414
"Q11",32,128.755126047763
"Q12",32,0.5
"Q13",32,47.6409344755587
"Q14",32,218.031480655235
"Q15",32,662.954151060676
"Q16",32,174.923734884567
"Q17",32,891.662231757564
"Q18",32,222.010418832411
"Q2",32,384.299817500281
"Q20",32,943.161552497156
"Q21",32,713.831930952544
"Q22",32,1911.16491289666
"Q23",32,557.270405952919
"Q24",32,108.179646539616
"Q25",32,935.422291287954
"Q26",32,1429.59956418184
"Q3",32,1033.32036831115
"Q4",32,285.635495561096
"Q5",32,600.989572335483
"Q6",32,516.02803046365
"Q7",32,772.806472123614
"Q8",32,1516.98048376875
"Q1",33,736.52611628876
"Q10",33,295.137001003955
"Q11",33,179.398330171897
"Q12",33,45.7144627688988
"Q13",33,79.116832591359
"Q14",33,497.174414399987
"Q19",33,0.75
"Q2",33,380.505999480728
"Q20",33,1269.53929317814
"Q21",33,1077.17197834266
"Q22",33,2139.32466158611
"Q23",33,565.136565317575
"Q24",33,141.263844932346
"Q25",33,935.038309846144
"Q26",33,867.463756954942
"Q3",33,990.250545390241
"Q4",33,288.744622613218
"Q5",33,881.645454899208
"Q6",33,743.567505273946
"Q7",33,1489.57842517356
"Q8",33,1568.23706194608
"Q1",34,468.337221768281
"Q10",34,166.609048318679
"Q11",34,16.7722066839123
"Q12",34,18.4910553861161
"Q13",34,42.781074332428
"Q14",34,203.635464105319
"Q15",34,886.165871599814
"Q16",34,408.581522597514
"Q17",34,917.100000473101
"Q18",34,44.7311110736226
"Q19",34,0.5
"Q2",34,118.458167734594
"Q20",34,1064.39467201052
"Q21",34,818.229768022451
"Q22",34,1862.69204180306
"Q23",34,292.697643142226
"Q24",34,73.3271914812207
"Q25",34,756.944376713044
"Q26",34,426.594439669279
"Q3",34,616.475461645985
"Q4",34,199.679505410403
"Q5",34,509.944811088264
"Q6",34,298.414291843288
"Q7",34,940.894998403652
"Q8",34,1537.89810989677
"Q9",34,0.25
"Q1",35,1136.63499590299
"Q10",35,262.616664250667
"Q11",35,88.1924262439806
"Q12",35,91.1703675592044
"Q13",35,40.0248975477952
"Q14",35,449.954712990731
"Q15",35,1593.911040561
"Q16",35,538.737894732040
"Q17",35,1053.53569340032
"Q18",35,160.235065210177
"Q19",35,42.6821880235399
"Q2",35,372.45374880952
"Q20",35,1753.83896914067
"Q21",35,1253.08436152916
"Q22",35,2271.60502534432
"Q23",35,387.030437537039
"Q24",35,143.625779845818
"Q25",35,663.268914466211
"Q26",35,642.010962341016
"Q3",35,824.29078032853
"Q4",35,317.198029456208
"Q5",35,725.946535438204
"Q6",35,319.625363204394
"Q7",35,1130.55095767045
"Q8",35,2113.61488797932
"Q9",35,0.5
"Q1",36,826.300009811358
"Q10",36,332.199032069007
"Q11",36,70.608227358467
"Q12",36,74.003366652629
"Q13",36,9.83545466646417
"Q14",36,362.526320288305
"Q19",36,50.0233953644145
"Q2",36,283.6012931526
"Q20",36,1516.13566333403
"Q21",36,1014.78013218620
"Q22",36,1910.48436641545
"Q23",36,425.915794556914
"Q24",36,51.4104327127305
"Q25",36,673.688563797889
"Q26",36,776.593673878418
"Q3",36,754.346162907237
"Q4",36,145.44394650609
"Q5",36,373.433129665148
"Q6",36,168.561705910349
"Q7",36,1292.48057205675
"Q8",36,2106.8374721963
"Q9",36,1
"Q1",37,1249.86455681289
"Q10",37,399.853094339752
"Q11",37,72.8376784575197
"Q12",37,44.1238269295845
"Q14",37,403.279800549923
"Q19",37,93.2055131741725
"Q2",37,403.798492103824
"Q20",37,1677.03271153321
"Q21",37,1374.34793773372
"Q22",37,2579.5994626889
"Q23",37,468.194361845524
"Q24",37,81.5605488615412
"Q25",37,916.427642741423
"Q26",37,689.367514377679
"Q3",37,906.347646488712
"Q4",37,190.836168414355
"Q5",37,473.793554521314
"Q6",37,214.969747950539
"Q7",37,1840.36417380669
"Q8",37,2128.98340770987
"Q1",38,1710.34141663909
"Q10",38,456.493232234971
"Q11",38,28.8604123024114
"Q12",38,71.6879472793189
"Q13",38,1.5
"Q14",38,304.34907965353
"Q19",38,131.161358354383
"Q2",38,508.753726305963
"Q20",38,1464.30765669436
"Q21",38,1668.18756776287
"Q22",38,2081.5066905196
"Q23",38,562.31214192452
"Q24",38,120.700469473815
"Q25",38,833.420739441682
"Q26",38,984.207780888664
"Q3",38,990.867901090501
"Q4",38,109.597823411058
"Q5",38,364.398312163429
"Q6",38,310.812495788059
"Q7",38,2051.90528012422
"Q8",38,2701.56232818140
"Q9",38,13.6463159825199
"Q1",39,1484.07503438469
"Q10",39,413.835168492912
"Q11",39,73.8522402199168
"Q12",39,1.95113498842502
"Q13",39,0.5
"Q14",39,487.090448537113
"Q19",39,112.877589428876
"Q2",39,416.753255998561
"Q20",39,1665.70970164264
"Q21",39,1676.09515974128
"Q22",39,2239.66590881377
"Q23",39,529.692764172371
"Q24",39,79.8700811861253
"Q25",39,795.500944484388
"Q26",39,1124.99202108853
"Q3",39,926.518509831638
"Q4",39,37.8447263577014
"Q5",39,489.314202025358
"Q6",39,359.26800393496
"Q7",39,2377.32872426473
"Q8",39,1799.61948425496
"Q1",40,1647.71725859763
"Q10",40,467.587717708892
"Q11",40,78.0603294222802
"Q12",40,88.2858439575358
"Q14",40,384.632704463572
"Q19",40,174.038895998907
"Q2",40,393.346567937357
"Q20",40,1770.61706808683
"Q21",40,1709.69644790276
"Q22",40,2420.60848162075
"Q23",40,709.383638239305
"Q24",40,92.7383966279796
"Q25",40,516.455404247104
"Q26",40,1304.5059607493
"Q3",40,1080.82081671919
"Q4",40,38.5855449913736
"Q5",40,500.249703867681
"Q6",40,429.895635986589
"Q7",40,2138.48698512015
"Q8",40,1014.29272821268
"Q9",40,11.3686738518511
"Q1",41,1797.11541665761
"Q10",41,581.013966483098
"Q11",41,55.6049713197319
"Q12",41,56.4677241741818
"Q13",41,0.25
"Q14",41,244.486970610789
"Q19",41,294.759094823857
"Q2",41,341.930302256491
"Q20",41,2343.07576772769
"Q21",41,1871.55776784844
"Q22",41,2471.24510606022
"Q23",41,804.475657066894
"Q24",41,183.135600147630
"Q25",41,711.514505478591
"Q26",41,1590.28340350587
"Q3",41,1309.74037837729
"Q4",41,27.8903165959779
"Q5",41,554.897054545434
"Q6",41,209.142880410525
"Q7",41,1852.09962845814
"Q8",41,1141.76102921134
"Q9",41,7.64035070843083
"Q1",42,1584.01133249155
"Q10",42,373.365496784557
"Q11",42,56.7797695191723
"Q13",42,0.25
"Q14",42,179.137318454538
"Q19",42,290.936357363587
"Q2",42,375.038590020252
"Q20",42,1711.70708470198
"Q21",42,1602.34345991316
"Q22",42,1541.74656850041
"Q23",42,995.864569049722
"Q24",42,107.144794807121
"Q25",42,359.923739376084
"Q26",42,1028.96775344782
"Q3",42,1093.88793680614
"Q4",42,22.5541608035283
"Q5",42,560.718984748469
"Q6",42,205.253265115694
"Q7",42,1182.16122761673
"Q8",42,861.920702288301
"Q9",42,18
"Q1",45,1980.08935632064
"Q10",45,1482.27523685596
"Q11",45,172.968310625356
"Q12",45,75.2362937652639
"Q13",45,0.75
"Q14",45,455.412111109422
"Q19",45,908.481544020235
"Q2",45,722.570210968675
"Q20",45,1807.27294892864
"Q21",45,2341.37367194367
"Q22",45,2690.09116629820
"Q23",45,1404.04609125478
"Q24",45,383.414070305601
"Q25",45,856.269532514994
"Q26",45,2441.52131069061
"Q3",45,1500.08791988308
"Q4",45,23.7105185080307
"Q5",45,1222.62214459538
"Q6",45,688.210590970261
"Q7",45,3890.00045392241
"Q8",45,1791.51152843126
"Q9",45,0.5
"Q1",46,1236.23158356716
"Q11",46,148.792219971422
"Q12",46,101.746407453728
"Q13",46,0.5
"Q14",46,430.586525285992
"Q19",46,639.344827398452
"Q2",46,451.118768856726
"Q20",46,1102.85216212593
"Q21",46,1807.27879947211
"Q22",46,2350.66858963763
"Q23",46,932.21350452546
"Q24",46,422.996722854652
"Q25",46,338.422770094891
"Q26",46,2269.52547759492
"Q3",46,1019.96506755245
"Q4",46,2.90007372539896
"Q5",46,985.872415417946
"Q6",46,546.245593985079
"Q8",46,980.374254168483
"Q1",47,850.239238663002
"Q11",47,150.85250015576
"Q12",47,66.6472729794701
"Q13",47,0.25
"Q14",47,249.954977045648
"Q19",47,597.385172909956
"Q2",47,299.874365630274
"Q20",47,477.789015964354
"Q21",47,302.662369893913
"Q22",47,2712.44693415998
"Q23",47,702.413928575355
"Q24",47,179.501475021171
"Q25",47,224.951291371605
"Q26",47,1944.29481384441
"Q3",47,989.277701494159
"Q4",47,1.92088691850473
"Q5",47,956.047065326698
"Q6",47,490.528959132349
"Q8",47,741.575858732496
"Q1",49,945.51570359398
"Q11",49,84.291076084536
"Q12",49,322.262572432954
"Q13",49,34.6018658810631
"Q14",49,161.759196992118
"Q19",49,422.837876065039
"Q2",49,269.476142211912
"Q20",49,213.701687957053
"Q21",49,266.639385060158
"Q22",49,1951.68856007715
"Q23",49,781.513290478954
"Q24",49,190.255955612523
"Q25",49,453.18779674753
"Q26",49,1396.25132918133
"Q3",49,568.945008464701
"Q4",49,36.5470450359808
"Q5",49,316.50995764197
"Q6",49,619.144210878799
"Q8",49,983.366127369484
"Q1",50,667.631977104125
"Q11",50,85.56197558694
"Q12",50,333.220130958536
"Q14",50,143.985579709172
"Q19",50,645.269317200294
"Q2",50,207.858111372375
"Q20",50,256.848706896138
"Q21",50,107.158488978453
"Q22",50,2137.25854326439
"Q23",50,960.931624665313
"Q24",50,319.366793346582
"Q25",50,745.495898697115
"Q26",50,1685.51340109855
"Q3",50,494.283974790766
"Q4",50,25.9015238947315
"Q5",50,441.221392444438
"Q6",50,636.361891224059
"Q8",50,854.270775291705
"Q1",51,336.530478886848
"Q12",51,285.508015601496
"Q19",51,589.803927657931
"Q2",51,315.855330148661
"Q20",51,96.4371083915847
"Q21",51,85.1804552862193
"Q22",51,1788.81516594299
"Q23",51,1054.42012126532
"Q24",51,237.182342952615
"Q25",51,684.717183624182
"Q26",51,1641.80587481901
"Q3",51,446.476877443591
"Q4",51,24.4973845436816
"Q5",51,113.184325982170
"Q6",51,490.074146745421
"Q8",51,1236.65525469449
"Q1",52,634.701478545448
"Q10",52,0.25
"Q11",52,139.49741973831
"Q12",52,481.95650670576
"Q13",52,2.5
"Q14",52,277.49961171058
"Q15",52,1392.11805475928
"Q16",52,2060.01891426809
"Q17",52,692.822228693544
"Q18",52,3355.47348692255
"Q19",52,774.330743491774
"Q2",52,361.929143935263
"Q20",52,56.4820219847048
"Q21",52,155.611553716688
"Q22",52,1995.18754692087
"Q23",52,1130.94419748480
"Q24",52,254.796460249671
"Q25",52,879.631515670582
"Q26",52,2068.42165622399
"Q3",52,770.269701312156
"Q4",52,32.8220838566372
"Q5",52,186.905201644484
"Q6",52,872.165404569273
"Q7",52,0.25
"Q8",52,903.534267274786
"Q1",54,435.854966075905
"Q12",54,339.19886386466
"Q19",54,977.734876355613
"Q2",54,153.377758072747
"Q20",54,89.438818009705
"Q21",54,158.841895025347
"Q22",54,2051.52458409010
"Q23",54,1002.02544496904
"Q24",54,288.836555567676
"Q25",54,630.618795084108
"Q26",54,2546.21517845830
"Q3",54,762.881643436866
"Q4",54,119.031406529230
"Q5",54,206.386724088992
"Q6",54,1004.34243445980
"Q8",54,878.142992413046
"Q1",55,532.343463512512
"Q12",55,432.78225353109
"Q19",55,1226.92722625457
"Q2",55,147.758851073561
"Q20",55,97.809999812138
"Q21",55,125.597195513471
"Q22",55,2010.32954841944
"Q23",55,706.753384230884
"Q24",55,328.506146358918
"Q25",55,817.275555400287
"Q26",55,2629.39310858169
"Q3",55,906.385547260755
"Q4",55,227.965012559416
"Q5",55,218.314866160862
"Q6",55,1053.78061166026
"Q8",55,1471.51940599430
"Q9",55,0.25
"Q1",56,661.035129671576
"Q11",56,167.457325829525
"Q12",56,0.75
"Q13",56,445.318195017864
"Q14",56,98.2587318692706
"Q15",56,1347.57156964849
"Q16",56,2400.59811599937
"Q17",56,1415.59681247094
"Q18",56,1578.38984550062
"Q19",56,452.634386897991
"Q2",56,145.09917313959
"Q20",56,68.235223981458
"Q21",56,43.4311490038549
"Q22",56,1690.87211845729
"Q23",56,539.720034124674
"Q24",56,114.652934211287
"Q25",56,263.894201232942
"Q26",56,2484.92461876303
"Q3",56,802.368627058483
"Q4",56,191.487870112972
"Q5",56,204.583708568095
"Q6",56,806.749782550974
"Q8",56,1048.47740617004
"Q11",57,211.153450114654
"Q12",57,195.830138541926
"Q13",57,876.261312360797
"Q14",57,95.0573010653771
"Q15",57,528.819217145367
"Q16",57,2390.69478404135
"Q17",57,1496.57976292054
"Q18",57,1600.91254177869
"Q8",57,644.63539279255
